2020-03-18 06:37:20,359 person-reid-tiny-baseline INFO: Running with config:
baseline
2020-03-18 06:37:26,130 person-reid-tiny-baseline.train INFO: start training
2020-03-18 06:45:14,210 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[70/186] Loss: 8.745, LossID: 6.484, LossGlobal: 0.394, LossLocal: 1.286, LossCenter: 0.582, Acc: 0.027, Base Lr: 7.28e-05
2020-03-18 06:45:31,951 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[80/186] Loss: 8.712, LossID: 6.471, LossGlobal: 0.392, LossLocal: 1.279, LossCenter: 0.570, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:45:49,755 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[90/186] Loss: 8.687, LossID: 6.459, LossGlobal: 0.393, LossLocal: 1.274, LossCenter: 0.561, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:46:07,477 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[100/186] Loss: 8.650, LossID: 6.440, LossGlobal: 0.393, LossLocal: 1.269, LossCenter: 0.548, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:46:25,283 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[110/186] Loss: 8.620, LossID: 6.426, LossGlobal: 0.393, LossLocal: 1.264, LossCenter: 0.538, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:46:43,094 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[120/186] Loss: 8.588, LossID: 6.409, LossGlobal: 0.393, LossLocal: 1.261, LossCenter: 0.526, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:47:00,875 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[130/186] Loss: 8.548, LossID: 6.382, LossGlobal: 0.394, LossLocal: 1.258, LossCenter: 0.514, Acc: 0.027, Base Lr: 7.28e-05
2020-03-18 06:47:18,659 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[140/186] Loss: 8.514, LossID: 6.363, LossGlobal: 0.395, LossLocal: 1.255, LossCenter: 0.502, Acc: 0.027, Base Lr: 7.28e-05
2020-03-18 06:47:36,415 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[150/186] Loss: 8.481, LossID: 6.343, LossGlobal: 0.395, LossLocal: 1.252, LossCenter: 0.491, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:47:54,193 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[160/186] Loss: 8.445, LossID: 6.321, LossGlobal: 0.396, LossLocal: 1.249, LossCenter: 0.479, Acc: 0.026, Base Lr: 7.28e-05
2020-03-18 06:48:12,019 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[170/186] Loss: 8.397, LossID: 6.288, LossGlobal: 0.397, LossLocal: 1.248, LossCenter: 0.465, Acc: 0.028, Base Lr: 7.28e-05
2020-03-18 06:48:29,795 person-reid-tiny-baseline.train INFO: Epoch[2] Iteration[180/186] Loss: 8.332, LossID: 6.238, LossGlobal: 0.399, LossLocal: 1.246, LossCenter: 0.449, Acc: 0.035, Base Lr: 7.28e-05
2020-03-18 06:48:35,203 person-reid-tiny-baseline.train INFO: Epoch 2 done. Time per batch: 1.784[s] Speed: 35.9[samples/s]
2020-03-18 06:48:53,996 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[10/186] Loss: 8.197, LossID: 6.135, LossGlobal: 0.401, LossLocal: 1.219, LossCenter: 0.442, Acc: 0.013, Base Lr: 1.07e-04
2020-03-18 06:49:11,744 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[20/186] Loss: 8.164, LossID: 6.126, LossGlobal: 0.393, LossLocal: 1.214, LossCenter: 0.431, Acc: 0.012, Base Lr: 1.07e-04
2020-03-18 06:49:29,500 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[30/186] Loss: 8.149, LossID: 6.122, LossGlobal: 0.390, LossLocal: 1.209, LossCenter: 0.428, Acc: 0.014, Base Lr: 1.07e-04
2020-03-18 06:49:47,274 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[40/186] Loss: 8.096, LossID: 6.084, LossGlobal: 0.387, LossLocal: 1.205, LossCenter: 0.419, Acc: 0.016, Base Lr: 1.07e-04
2020-03-18 06:50:05,053 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[50/186] Loss: 8.051, LossID: 6.052, LossGlobal: 0.386, LossLocal: 1.204, LossCenter: 0.409, Acc: 0.018, Base Lr: 1.07e-04
2020-03-18 06:50:22,815 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[60/186] Loss: 8.014, LossID: 6.027, LossGlobal: 0.386, LossLocal: 1.202, LossCenter: 0.400, Acc: 0.022, Base Lr: 1.07e-04
2020-03-18 06:50:40,628 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[70/186] Loss: 7.981, LossID: 6.002, LossGlobal: 0.388, LossLocal: 1.201, LossCenter: 0.390, Acc: 0.023, Base Lr: 1.07e-04
2020-03-18 06:50:58,368 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[80/186] Loss: 7.941, LossID: 5.975, LossGlobal: 0.388, LossLocal: 1.201, LossCenter: 0.376, Acc: 0.024, Base Lr: 1.07e-04
2020-03-18 06:51:16,150 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[90/186] Loss: 7.896, LossID: 5.941, LossGlobal: 0.389, LossLocal: 1.200, LossCenter: 0.366, Acc: 0.029, Base Lr: 1.07e-04
2020-03-18 06:51:33,965 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[100/186] Loss: 7.844, LossID: 5.898, LossGlobal: 0.391, LossLocal: 1.201, LossCenter: 0.354, Acc: 0.033, Base Lr: 1.07e-04
2020-03-18 06:51:51,793 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[110/186] Loss: 7.798, LossID: 5.862, LossGlobal: 0.392, LossLocal: 1.200, LossCenter: 0.343, Acc: 0.036, Base Lr: 1.07e-04
2020-03-18 06:52:09,538 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[120/186] Loss: 7.751, LossID: 5.827, LossGlobal: 0.393, LossLocal: 1.199, LossCenter: 0.332, Acc: 0.039, Base Lr: 1.07e-04
2020-03-18 06:52:27,332 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[130/186] Loss: 7.704, LossID: 5.789, LossGlobal: 0.394, LossLocal: 1.199, LossCenter: 0.322, Acc: 0.044, Base Lr: 1.07e-04
2020-03-18 06:52:45,100 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[140/186] Loss: 7.660, LossID: 5.753, LossGlobal: 0.395, LossLocal: 1.199, LossCenter: 0.313, Acc: 0.045, Base Lr: 1.07e-04
2020-03-18 06:53:02,879 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[150/186] Loss: 7.614, LossID: 5.717, LossGlobal: 0.396, LossLocal: 1.198, LossCenter: 0.303, Acc: 0.046, Base Lr: 1.07e-04
2020-03-18 06:53:20,703 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[160/186] Loss: 7.557, LossID: 5.669, LossGlobal: 0.397, LossLocal: 1.198, LossCenter: 0.293, Acc: 0.051, Base Lr: 1.07e-04
2020-03-18 06:53:38,394 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[170/186] Loss: 7.498, LossID: 5.620, LossGlobal: 0.398, LossLocal: 1.198, LossCenter: 0.283, Acc: 0.057, Base Lr: 1.07e-04
2020-03-18 06:53:56,189 person-reid-tiny-baseline.train INFO: Epoch[3] Iteration[180/186] Loss: 7.419, LossID: 5.550, LossGlobal: 0.400, LossLocal: 1.198, LossCenter: 0.271, Acc: 0.068, Base Lr: 1.07e-04
2020-03-18 06:54:03,357 person-reid-tiny-baseline.train INFO: Epoch 3 done. Time per batch: 1.783[s] Speed: 35.9[samples/s]
2020-03-18 06:54:22,339 person-reid-tiny-baseline.train INFO: Epoch[4] Iteration[10/186] Loss: 7.479, LossID: 5.554, LossGlobal: 0.402, LossLocal: 1.201, LossCenter: 0.323, Acc: 0.073, Base Lr: 1.42e-04
